filing_date,quarter,symbol,percentage,value,price_before,price_after,price_change_pct,hld_pct_change
2018-11-14,Q3 2018,LOW,18.6,968943,84.8670883178711,83.1713638305664,-1.9980943389424688,31.405264656820854
2019-02-14,Q4 2018,LOW,14.8,880800,90.53619384765624,93.01687622070312,2.739989685474384,-9.096819936776468
2019-05-15,Q1 2019,LOW,15.2,1019717,94.76531982421876,97.310302734375,2.6855635741819555,15.771684831970934
2019-08-14,Q2 2019,LOW,13.4,898153,87.0145034790039,84.1314468383789,-3.3133058574777303,-11.92134680504493
2019-11-14,Q3 2019,LOW,15.1,947109,102.1750717163086,104.59251403808594,2.365980548063061,5.450741688776861
2020-02-14,Q4 2019,LOW,15.7,1031518,113.47756958007812,112.0769500732422,-1.234269919613988,8.912279368055831
2020-05-15,Q1 2020,LOW,16.0,1054320,100.98289489746094,106.78263092041016,5.74328556221163,2.2105285608200687
2020-08-14,Q2 2020,LOW,22.1,1717220,142.97740173339844,145.4659881591797,1.7405452859057904,62.874649062903096
2020-10-23,Q3 2020,LOW,23.3,2058004,157.7974090576172,154.92250061035156,-1.821898385046296,19.84509847311353
2021-02-16,Q4 2020,LOW,19.9,1988332,163.8168487548828,163.78907775878906,-0.0169524663090689,-3.385416160512811
2021-05-17,Q1 2021,LOW,21.7,2274232,184.47122192382807,178.75839233398438,-3.096867647032062,14.37888642339409
2021-08-16,Q2 2021,LOW,18.4,1966957,177.416748046875,169.73373413085938,-4.330489652524635,-13.511154534805591
2021-11-15,Q3 2021,LOW,21.9,2076571,220.87522888183597,228.7823028564453,3.5798826399131927,5.572770528283022
2022-02-14,Q4 2021,LOW,25.0,2645923,211.8418426513672,213.8954620361328,0.9694115945475944,27.417892284925482
2022-05-16,Q1 2022,LOW,19.9,2063815,182.655029296875,182.68331909179688,0.0154881007277903,-22.000186702334123
2022-08-15,Q2 2022,LOW,23.9,1782910,195.50071716308597,202.7442779541016,3.7051325929270496,-13.610958346557222
2022-11-14,Q3 2022,LOW,24.7,1948491,198.99171447753903,198.82037353515625,-0.0861045611032978,9.287120494023803
2023-02-13,Q4 2022,LOW,23.5,2067075,199.78599548339844,204.55148315429688,2.385296156203518,6.085940350763752
2023-05-15,Q1 2023,LOW,19.6,2006921,195.4763641357422,191.59104919433597,-1.9876136731846616,-2.9101024394373676
2023-08-14,Q2 2023,LOW,15.6,1685719,216.14007568359372,216.28500366210935,0.0670528027054937,-16.004715681384575
2023-11-14,Q3 2023,LOW,14.0,1468726,188.39764404296875,199.09852600097656,5.679944678908623,-12.872430102525989
2024-02-14,Q4 2023,LOW,2.7,277189,220.2024383544922,223.03521728515625,1.286443034796791,-81.12724905802716
2015-11-16,Q3 2015,MDLZ,13.0,1815749,35.144344329833984,35.591060638427734,1.2710901771313832,
2016-02-16,Q4 2015,MDLZ,15.6,1944547,31.0623722076416,32.45652389526367,4.488233153291162,7.0933812988469125
2016-05-16,Q1 2016,MDLZ,10.4,920442,36.3226318359375,35.41374969482422,-2.502247483658483,-52.66547941499999
2016-08-15,Q2 2016,MDLZ,13.9,1044101,35.49405288696289,35.107635498046875,-1.0886820678005704,13.434741135237193
